PTAXID,COMPANYID,BRANCHID,CLIENTID,DATE,VAT,INCOMETAX,DELETESTATUS,CREATEDBY,CREATEDDATETIME,MODIFIEDBY,MODIFIEDDATETIME
9839,1000,1,149,11/30/2021 0:00,46076,0,FALSE,156,17:51.4,,
9840,1000,1,157,11/30/2021 0:00,0,0,FALSE,156,11:17.3,,
9841,1000,1,144,11/30/2021 0:00,0,0,FALSE,156,30:38.0,,
9842,1000,1,131,11/30/2021 0:00,11233,0,FALSE,156,38:41.5,,
9843,1000,1,105,11/30/2021 0:00,756,0,FALSE,156,02:45.4,,
9844,1000,1,200,11/30/2021 0:00,0,0,FALSE,156,19:22.4,,
9845,1000,1,168,11/30/2021 0:00,0,0,FALSE,156,32:50.5,,
9846,1000,1,125,11/30/2021 0:00,2227,0,FALSE,156,32:14.3,,
9847,1000,1,43,11/30/2021 0:00,0,0,FALSE,216,56:25.1,,
9848,1000,1,174,11/30/2021 0:00,0,0,FALSE,216,17:22.1,,
9849,1000,1,175,11/30/2021 0:00,0,0,FALSE,216,29:47.5,,
9850,1000,1,81,11/30/2021 0:00,0,0,FALSE,156,33:43.5,,
9851,1000,1,21,11/30/2021 0:00,0,0,FALSE,156,19:34.3,,
9852,1000,1,169,11/30/2021 0:00,2673,0,FALSE,156,05:57.3,,
9854,1000,1,186,11/30/2021 0:00,6913,0,FALSE,156,50:32.6,,
9858,1000,1,3,11/30/2021 0:00,0,0,FALSE,156,40:11.2,,
9859,1000,1,4,11/30/2021 0:00,0,0,FALSE,156,54:12.3,,
9860,1000,1,185,11/30/2021 0:00,0,0,FALSE,156,04:09.0,,
9861,1000,1,39,11/30/2021 0:00,3422,0,FALSE,156,51:27.7,,
9862,1000,1,39,10/31/2021 0:00,4962,0,FALSE,156,53:49.8,,
9863,1000,1,196,11/30/2021 0:00,0,0,FALSE,156,16:58.4,,
9864,1000,1,190,11/30/2021 0:00,0,0,FALSE,156,38:22.9,,
9865,1000,1,78,11/30/2021 0:00,1917,0,FALSE,156,10:35.9,,
9866,1000,1,164,11/30/2021 0:00,5238,0,FALSE,156,26:54.7,,
9867,1000,1,53,9/30/2021 0:00,11226,0,FALSE,156,45:21.3,,
9868,1000,1,124,11/30/2021 0:00,505,0,FALSE,156,26:04.3,,
9869,1000,1,192,11/30/2021 0:00,30431,0,FALSE,156,42:18.1,,
9870,1000,1,128,11/30/2021 0:00,0,0,FALSE,156,15:12.8,,
9871,1000,1,62,11/30/2021 0:00,9632,0,FALSE,156,16:33.3,,
9872,1000,1,106,11/30/2021 0:00,6738,0,FALSE,156,36:52.5,,
9873,1000,1,87,11/30/2021 0:00,523,0,FALSE,156,06:07.6,,
9874,1000,1,20,11/30/2021 0:00,0,0,FALSE,156,02:07.8,,
9875,1000,1,151,11/30/2021 0:00,0,0,FALSE,156,31:11.0,,
9876,1000,1,41,11/30/2021 0:00,0,0,FALSE,156,48:42.9,,
9877,1000,1,159,8/31/2021 0:00,6084,0,FALSE,156,54:50.6,,
9878,1000,1,159,10/31/2021 0:00,555,0,FALSE,156,56:07.2,,
9879,1000,1,126,11/30/2021 0:00,44733,0,FALSE,156,25:28.5,,
9881,1000,1,148,11/30/2021 0:00,68654,0,FALSE,156,18:43.2,,
9882,1000,1,161,4/29/2021 0:00,0,0,FALSE,156,43:25.1,,
9883,1000,1,180,10/31/2021 0:00,464,0,FALSE,156,18:15.3,,
